date,city,state,victim_age,victim_gender,offense_type,weapon,description,reported_by,arrest,domestic,id,Date,City,State,Offense_Type,Weapon,Victim_Gender,Arrest,Domestic
2023-10-24 10:34:00,Delhi,Gujarat,27.0,Female,Domestic Violence,Hand,Description 600,Officer 600,False,Yes,600.0,,,,,,,,
2022-01-25 01:49:00,Pune,Maharashtra,51.0,Male,Robbery,Gun,Description 601,Officer 601,False,No,601.0,,,,,,,,
2021-12-04 20:01:00,Lucknow,Telangana,53.0,Male,Domestic Violence,Knife,Description 602,Officer 602,True,Yes,602.0,,,,,,,,
2020-03-01 02:20:00,Chennai,Rajasthan,19.0,Female,Assault,Stick,Description 603,Officer 603,True,Yes,603.0,,,,,,,,
2023-06-01 17:48:00,Mumbai,Delhi,51.0,Other,Sexual Assault,Hand,Description 604,Officer 604,True,Yes,604.0,,,,,,,,
2020-05-30 06:39:00,Delhi,Karnataka,50.0,Male,Assault,Gun,Description 605,Officer 605,False,No,605.0,,,,,,,,
2023-08-25 02:15:00,Ahmedabad,Delhi,30.0,Other,Other,Knife,Description 606,Officer 606,True,Yes,606.0,,,,,,,,
2023-03-25 16:01:00,Bangalore,Uttar Pradesh,44.0,Female,Domestic Violence,Gun,Description 607,Officer 607,False,No,607.0,,,,,,,,
2022-05-29 18:01:00,Kolkata,Tamil Nadu,49.0,Male,Assault,Stick,Description 608,Officer 608,True,No,608.0,,,,,,,,
2020-11-08 14:14:00,Delhi,Gujarat,54.0,Female,Murder,Stick,Description 609,Officer 609,True,No,609.0,,,,,,,,
2022-06-23 04:20:00,Kolkata,Karnataka,39.0,Female,Murder,Hand,Description 610,Officer 610,True,Yes,610.0,,,,,,,,
2023-02-26 13:57:00,Lucknow,Maharashtra,18.0,Male,Assault,Hand,Description 611,Officer 611,False,Yes,611.0,,,,,,,,
2022-03-09 05:11:00,Hyderabad,Karnataka,31.0,Female,Homicide,Gun,Description 612,Officer 612,True,Yes,612.0,,,,,,,,
2020-10-18 01:31:00,Ahmedabad,Maharashtra,33.0,Male,Murder,Hand,Description 613,Officer 613,False,No,613.0,,,,,,,,
2022-04-21 07:14:00,Pune,Karnataka,54.0,Female,Sexual Assault,Gun,Description 614,Officer 614,False,No,614.0,,,,,,,,
2023-05-06 11:41:00,Kolkata,Karnataka,55.0,Other,Robbery,Stick,Description 615,Officer 615,False,No,615.0,,,,,,,,
2021-09-10 22:00:00,Pune,West Bengal,57.0,Male,Sexual Assault,Knife,Description 616,Officer 616,False,Yes,616.0,,,,,,,,
2022-03-20 16:43:00,Delhi,Karnataka,35.0,Female,Murder,Knife,Description 617,Officer 617,False,Yes,617.0,,,,,,,,
2020-03-21 20:54:00,Jaipur,Rajasthan,33.0,Male,Murder,,Description 618,Officer 618,False,Yes,618.0,,,,,,,,
2023-01-03 14:33:00,Hyderabad,Gujarat,57.0,Male,Homicide,Hand,Description 619,Officer 619,True,Yes,619.0,,,,,,,,
2023-05-26 09:00:00,Jaipur,Karnataka,24.0,Male,Domestic Violence,,Description 620,Officer 620,True,Yes,620.0,,,,,,,,
2024-01-23 18:40:00,Bangalore,Gujarat,22.0,Female,Sexual Assault,Knife,Description 621,Officer 621,True,No,621.0,,,,,,,,
2023-10-19 08:53:00,Mumbai,Tamil Nadu,50.0,Female,Homicide,Knife,Description 622,Officer 622,False,No,622.0,,,,,,,,
2021-12-23 13:01:00,Lucknow,Uttar Pradesh,57.0,Male,Domestic Violence,,Description 623,Officer 623,True,Yes,623.0,,,,,,,,
2023-06-26 08:36:00,Kolkata,Tamil Nadu,19.0,Female,Sexual Assault,Hand,Description 624,Officer 624,True,No,624.0,,,,,,,,
2020-09-08 16:15:00,Ahmedabad,Delhi,33.0,Female,Other,Stick,Description 625,Officer 625,False,Yes,625.0,,,,,,,,
2023-12-06 09:08:00,Chennai,Delhi,59.0,Female,Murder,Hand,Description 626,Officer 626,True,No,626.0,,,,,,,,
2021-11-13 23:34:00,Bangalore,Telangana,27.0,Other,Murder,Hand,Description 627,Officer 627,False,Yes,627.0,,,,,,,,
2022-02-23 12:16:00,Chennai,Delhi,52.0,Female,Sexual Assault,Stick,Description 628,Officer 628,False,Yes,628.0,,,,,,,,
2023-05-13 10:07:00,Mumbai,Rajasthan,41.0,Male,Assault,,Description 629,Officer 629,False,No,629.0,,,,,,,,
2020-01-04 12:28:00,Delhi,Karnataka,49.0,Male,Other,Gun,Description 630,Officer 630,True,No,630.0,,,,,,,,
2022-04-20 06:25:00,Jaipur,Gujarat,46.0,Male,Other,Hand,Description 631,Officer 631,False,No,631.0,,,,,,,,
2020-06-21 08:12:00,Hyderabad,Karnataka,19.0,Male,Assault,,Description 632,Officer 632,True,No,632.0,,,,,,,,
2020-11-23 01:26:00,Pune,Delhi,35.0,Other,Sexual Assault,Hand,Description 633,Officer 633,True,Yes,633.0,,,,,,,,
2020-01-30 06:27:00,Mumbai,Uttar Pradesh,50.0,Male,Murder,,Description 634,Officer 634,False,No,634.0,,,,,,,,
2022-10-23 21:17:00,Jaipur,Telangana,27.0,Female,Homicide,Gun,Description 635,Officer 635,True,Yes,635.0,,,,,,,,
2023-07-10 15:39:00,Jaipur,Karnataka,41.0,Male,Assault,,Description 636,Officer 636,False,No,636.0,,,,,,,,
2022-07-08 13:36:00,Pune,Gujarat,45.0,Other,Other,Knife,Description 637,Officer 637,False,Yes,637.0,,,,,,,,
2022-03-23 21:18:00,Lucknow,Maharashtra,42.0,Male,Robbery,Knife,Description 638,Officer 638,True,Yes,638.0,,,,,,,,
2020-07-13 23:56:00,Hyderabad,West Bengal,49.0,Male,Assault,Hand,Description 639,Officer 639,False,Yes,639.0,,,,,,,,
2021-05-21 07:28:00,Bangalore,Telangana,59.0,Male,Homicide,Gun,Description 640,Officer 640,False,Yes,640.0,,,,,,,,
2022-01-08 04:20:00,Kolkata,West Bengal,55.0,Male,Assault,Knife,Description 641,Officer 641,True,No,641.0,,,,,,,,
2022-12-09 11:59:00,Kolkata,Maharashtra,31.0,Other,Robbery,Hand,Description 642,Officer 642,True,No,642.0,,,,,,,,
2022-12-15 02:43:00,Pune,Rajasthan,25.0,Female,Domestic Violence,,Description 643,Officer 643,False,Yes,643.0,,,,,,,,
2020-07-24 23:43:00,Pune,Gujarat,42.0,Male,Homicide,Stick,Description 644,Officer 644,False,Yes,644.0,,,,,,,,
2021-12-01 18:13:00,Delhi,Rajasthan,37.0,Male,Domestic Violence,Hand,Description 645,Officer 645,False,Yes,645.0,,,,,,,,
2021-02-26 10:01:00,Lucknow,Maharashtra,57.0,Female,Assault,Gun,Description 646,Officer 646,True,Yes,646.0,,,,,,,,
2020-05-06 22:32:00,Pune,West Bengal,25.0,Female,Sexual Assault,Stick,Description 647,Officer 647,False,Yes,647.0,,,,,,,,
2022-08-12 22:04:00,Jaipur,Rajasthan,21.0,Other,Assault,Gun,Description 648,Officer 648,False,Yes,648.0,,,,,,,,
2022-04-20 21:49:00,Delhi,Telangana,24.0,Male,Murder,Gun,Description 649,Officer 649,True,Yes,649.0,,,,,,,,
2022-11-22 15:31:00,Delhi,Karnataka,57.0,Male,Other,Knife,Description 650,Officer 650,True,Yes,650.0,,,,,,,,
2023-11-10 18:28:00,Jaipur,West Bengal,27.0,Male,Assault,,Description 651,Officer 651,False,Yes,651.0,,,,,,,,
2022-04-25 23:20:00,Jaipur,Karnataka,58.0,Other,Robbery,,Description 652,Officer 652,True,Yes,652.0,,,,,,,,
2023-09-12 08:51:00,Lucknow,Tamil Nadu,57.0,Male,Homicide,Hand,Description 653,Officer 653,True,No,653.0,,,,,,,,
2020-05-01 15:46:00,Mumbai,Karnataka,26.0,Other,Murder,Stick,Description 654,Officer 654,False,Yes,654.0,,,,,,,,
2023-05-17 10:24:00,Kolkata,Rajasthan,54.0,Female,Homicide,Gun,Description 655,Officer 655,True,No,655.0,,,,,,,,
2022-11-30 07:24:00,Pune,Gujarat,49.0,Male,Robbery,,Description 656,Officer 656,True,No,656.0,,,,,,,,
2021-02-19 01:09:00,Delhi,Delhi,33.0,Other,Sexual Assault,Stick,Description 657,Officer 657,True,Yes,657.0,,,,,,,,
2022-06-25 09:00:00,Lucknow,Gujarat,50.0,Female,Murder,,Description 658,Officer 658,True,Yes,658.0,,,,,,,,
2022-07-19 05:04:00,Mumbai,Delhi,21.0,Other,Other,Knife,Description 659,Officer 659,True,No,659.0,,,,,,,,
2022-06-06 21:30:00,Kolkata,Karnataka,40.0,Other,Robbery,Hand,Description 660,Officer 660,True,Yes,660.0,,,,,,,,
2020-03-06 18:23:00,Hyderabad,West Bengal,49.0,Other,Murder,Gun,Description 661,Officer 661,False,Yes,661.0,,,,,,,,
2023-10-04 01:08:00,Mumbai,Karnataka,51.0,Other,Robbery,Stick,Description 662,Officer 662,True,Yes,662.0,,,,,,,,
2023-09-12 20:37:00,Hyderabad,Uttar Pradesh,53.0,Other,Homicide,Stick,Description 663,Officer 663,False,Yes,663.0,,,,,,,,
2020-07-17 05:52:00,Delhi,Tamil Nadu,35.0,Other,Homicide,Stick,Description 664,Officer 664,True,No,664.0,,,,,,,,
2021-06-25 08:25:00,Mumbai,Tamil Nadu,49.0,Male,Domestic Violence,Gun,Description 665,Officer 665,False,No,665.0,,,,,,,,
2023-05-03 01:09:00,Kolkata,Telangana,26.0,Male,Robbery,Knife,Description 666,Officer 666,False,Yes,666.0,,,,,,,,
2022-09-20 20:05:00,Delhi,Delhi,46.0,Female,Domestic Violence,Knife,Description 667,Officer 667,False,No,667.0,,,,,,,,
2022-07-28 14:38:00,Hyderabad,Telangana,32.0,Female,Robbery,Hand,Description 668,Officer 668,True,No,668.0,,,,,,,,
2023-06-02 09:50:00,Pune,Rajasthan,28.0,Other,Murder,Gun,Description 669,Officer 669,True,Yes,669.0,,,,,,,,
2022-09-01 02:00:00,Mumbai,Gujarat,26.0,Male,Murder,,Description 670,Officer 670,False,Yes,670.0,,,,,,,,
2020-11-13 06:01:00,Mumbai,Rajasthan,42.0,Female,Domestic Violence,Hand,Description 671,Officer 671,True,Yes,671.0,,,,,,,,
2021-12-26 05:04:00,Pune,Karnataka,25.0,Male,Robbery,Stick,Description 672,Officer 672,False,Yes,672.0,,,,,,,,
2020-09-03 01:37:00,Jaipur,Gujarat,30.0,Female,Sexual Assault,Gun,Description 673,Officer 673,False,Yes,673.0,,,,,,,,
2020-02-14 04:47:00,Lucknow,Rajasthan,59.0,Female,Murder,Gun,Description 674,Officer 674,True,Yes,674.0,,,,,,,,
2023-04-16 15:10:00,Hyderabad,Karnataka,23.0,Other,Murder,Gun,Description 675,Officer 675,True,No,675.0,,,,,,,,
2021-09-25 02:42:00,Bangalore,Uttar Pradesh,20.0,Male,Other,Knife,Description 676,Officer 676,False,Yes,676.0,,,,,,,,
2020-01-02 23:16:00,Delhi,Karnataka,48.0,Female,Assault,,Description 677,Officer 677,True,No,677.0,,,,,,,,
2022-12-25 11:03:00,Hyderabad,Delhi,35.0,Other,Sexual Assault,Stick,Description 678,Officer 678,True,No,678.0,,,,,,,,
2022-11-07 03:01:00,Ahmedabad,Telangana,45.0,Other,Murder,,Description 679,Officer 679,False,No,679.0,,,,,,,,
2020-08-31 01:22:00,Bangalore,Gujarat,18.0,Other,Robbery,Gun,Description 680,Officer 680,False,Yes,680.0,,,,,,,,
2023-05-05 21:23:00,Chennai,Karnataka,43.0,Female,Murder,Stick,Description 681,Officer 681,True,Yes,681.0,,,,,,,,
2022-09-04 23:35:00,Delhi,Karnataka,51.0,Other,Sexual Assault,,Description 682,Officer 682,False,Yes,682.0,,,,,,,,
2021-12-18 21:10:00,Hyderabad,Delhi,36.0,Female,Robbery,Hand,Description 683,Officer 683,False,Yes,683.0,,,,,,,,
2022-11-02 11:22:00,Pune,West Bengal,60.0,Female,Assault,Stick,Description 684,Officer 684,True,Yes,684.0,,,,,,,,
2023-04-13 14:26:00,Pune,West Bengal,54.0,Other,Homicide,Knife,Description 685,Officer 685,False,Yes,685.0,,,,,,,,
2023-12-01 17:48:00,Ahmedabad,Gujarat,29.0,Male,Assault,Knife,Description 686,Officer 686,True,No,686.0,,,,,,,,
2023-10-25 15:53:00,Ahmedabad,Rajasthan,47.0,Female,Assault,,Description 687,Officer 687,False,No,687.0,,,,,,,,
2020-03-06 06:38:00,Mumbai,Rajasthan,43.0,Other,Other,Knife,Description 688,Officer 688,True,No,688.0,,,,,,,,
2022-12-08 08:14:00,Mumbai,West Bengal,49.0,Male,Robbery,Knife,Description 689,Officer 689,False,No,689.0,,,,,,,,
2021-06-01 07:23:00,Lucknow,Delhi,31.0,Other,Other,,Description 690,Officer 690,True,Yes,690.0,,,,,,,,
2020-10-25 09:59:00,Chennai,Uttar Pradesh,33.0,Female,Robbery,,Description 691,Officer 691,False,Yes,691.0,,,,,,,,
2021-09-03 16:29:00,Chennai,Telangana,57.0,Other,Murder,Stick,Description 692,Officer 692,False,Yes,692.0,,,,,,,,
2022-09-09 23:24:00,Jaipur,Tamil Nadu,55.0,Male,Murder,Gun,Description 693,Officer 693,True,Yes,693.0,,,,,,,,
2023-05-25 08:10:00,Lucknow,Maharashtra,51.0,Other,Other,Hand,Description 694,Officer 694,True,Yes,694.0,,,,,,,,
2023-05-24 21:25:00,Jaipur,Tamil Nadu,45.0,Male,Domestic Violence,Knife,Description 695,Officer 695,True,Yes,695.0,,,,,,,,
2023-07-26 21:09:00,Pune,Karnataka,24.0,Female,Assault,,Description 696,Officer 696,True,No,696.0,,,,,,,,
2021-07-07 04:07:00,Bangalore,Delhi,55.0,Male,Murder,Hand,Description 697,Officer 697,True,Yes,697.0,,,,,,,,
2020-09-20 23:45:00,Ahmedabad,Gujarat,24.0,Female,Assault,,Description 698,Officer 698,False,No,698.0,,,,,,,,
2023-03-11 12:06:00,Jaipur,Uttar Pradesh,57.0,Other,Murder,Gun,Description 699,Officer 699,False,Yes,699.0,,,,,,,,
2020-04-12 19:33:00,Ahmedabad,Telangana,36.0,Other,Assault,,Description 700,Officer 700,False,Yes,700.0,,,,,,,,
2020-04-09 23:07:00,Pune,Gujarat,23.0,Female,Homicide,,Description 701,Officer 701,False,No,701.0,,,,,,,,
2023-11-22 22:47:00,Kolkata,West Bengal,36.0,Female,Robbery,,Description 702,Officer 702,True,No,702.0,,,,,,,,
2022-09-18 21:02:00,Lucknow,Uttar Pradesh,57.0,Female,Murder,,Description 703,Officer 703,False,No,703.0,,,,,,,,
2023-12-16 23:06:00,Delhi,Delhi,45.0,Male,Murder,Hand,Description 704,Officer 704,True,No,704.0,,,,,,,,
2020-03-07 09:48:00,Ahmedabad,Rajasthan,49.0,Female,Domestic Violence,Hand,Description 705,Officer 705,True,Yes,705.0,,,,,,,,
2022-05-01 21:41:00,Chennai,Delhi,40.0,Male,Other,,Description 706,Officer 706,True,No,706.0,,,,,,,,
2022-01-28 07:49:00,Hyderabad,Delhi,40.0,Female,Sexual Assault,Stick,Description 707,Officer 707,True,Yes,707.0,,,,,,,,
2020-05-24 06:43:00,Jaipur,Delhi,56.0,Male,Robbery,,Description 708,Officer 708,False,No,708.0,,,,,,,,
2021-01-10 21:59:00,Lucknow,Telangana,38.0,Male,Homicide,,Description 709,Officer 709,False,No,709.0,,,,,,,,
2024-01-11 03:22:00,Mumbai,Tamil Nadu,30.0,Female,Homicide,Hand,Description 710,Officer 710,True,Yes,710.0,,,,,,,,
2020-06-26 15:16:00,Kolkata,West Bengal,36.0,Female,Murder,,Description 711,Officer 711,False,Yes,711.0,,,,,,,,
2022-01-05 13:48:00,Hyderabad,Rajasthan,22.0,Female,Assault,Stick,Description 712,Officer 712,True,No,712.0,,,,,,,,
2021-04-16 16:19:00,Lucknow,Karnataka,18.0,Other,Murder,,Description 713,Officer 713,True,No,713.0,,,,,,,,
2023-03-26 14:14:00,Hyderabad,West Bengal,28.0,Female,Robbery,Knife,Description 714,Officer 714,False,No,714.0,,,,,,,,
2020-12-31 00:41:00,Mumbai,Delhi,21.0,Other,Robbery,Knife,Description 715,Officer 715,True,Yes,715.0,,,,,,,,
2023-04-09 20:15:00,Delhi,Tamil Nadu,25.0,Female,Assault,Knife,Description 716,Officer 716,False,No,716.0,,,,,,,,
2020-05-24 19:29:00,Pune,Uttar Pradesh,25.0,Male,Domestic Violence,Stick,Description 717,Officer 717,False,Yes,717.0,,,,,,,,
2020-08-22 09:48:00,Kolkata,West Bengal,42.0,Male,Murder,,Description 718,Officer 718,False,Yes,718.0,,,,,,,,
2020-04-29 19:36:00,Hyderabad,Rajasthan,44.0,Male,Assault,,Description 719,Officer 719,False,No,719.0,,,,,,,,
2020-04-29 19:21:00,Mumbai,Gujarat,53.0,Other,Sexual Assault,Knife,Description 720,Officer 720,False,No,720.0,,,,,,,,
2021-10-05 12:51:00,Ahmedabad,Uttar Pradesh,58.0,Other,Sexual Assault,Gun,Description 721,Officer 721,True,No,721.0,,,,,,,,
2023-04-02 22:15:00,Delhi,Gujarat,50.0,Male,Domestic Violence,Stick,Description 722,Officer 722,True,No,722.0,,,,,,,,
2023-07-12 08:21:00,Delhi,Maharashtra,44.0,Male,Other,Stick,Description 723,Officer 723,False,Yes,723.0,,,,,,,,
2020-09-11 08:40:00,Delhi,Karnataka,49.0,Female,Murder,Knife,Description 724,Officer 724,False,Yes,724.0,,,,,,,,
2022-08-26 05:30:00,Delhi,Tamil Nadu,47.0,Female,Domestic Violence,Stick,Description 725,Officer 725,True,Yes,725.0,,,,,,,,
2021-01-04 21:08:00,Chennai,Maharashtra,49.0,Other,Other,Stick,Description 726,Officer 726,False,Yes,726.0,,,,,,,,
2021-11-02 09:53:00,Chennai,Rajasthan,52.0,Male,Sexual Assault,Stick,Description 727,Officer 727,True,No,727.0,,,,,,,,
2020-05-27 14:26:00,Pune,Rajasthan,40.0,Female,Domestic Violence,Gun,Description 728,Officer 728,False,Yes,728.0,,,,,,,,
2020-01-22 08:11:00,Lucknow,Maharashtra,40.0,Female,Assault,Gun,Description 729,Officer 729,False,Yes,729.0,,,,,,,,
2020-01-05 03:17:00,Jaipur,Maharashtra,34.0,Female,Domestic Violence,Gun,Description 730,Officer 730,False,No,730.0,,,,,,,,
2022-02-26 06:13:00,Hyderabad,Maharashtra,28.0,Other,Homicide,Hand,Description 731,Officer 731,False,Yes,731.0,,,,,,,,
2020-01-15 16:17:00,Jaipur,Tamil Nadu,25.0,Male,Robbery,Stick,Description 732,Officer 732,True,No,732.0,,,,,,,,
2022-07-14 23:05:00,Ahmedabad,Uttar Pradesh,32.0,Female,Robbery,Hand,Description 733,Officer 733,True,No,733.0,,,,,,,,
2023-01-30 12:22:00,Ahmedabad,West Bengal,49.0,Other,Other,Stick,Description 734,Officer 734,False,No,734.0,,,,,,,,
2021-11-08 09:46:00,Hyderabad,Delhi,26.0,Female,Domestic Violence,Knife,Description 735,Officer 735,True,No,735.0,,,,,,,,
2021-05-06 21:32:00,Jaipur,Tamil Nadu,55.0,Female,Robbery,Stick,Description 736,Officer 736,True,Yes,736.0,,,,,,,,
2022-07-14 01:13:00,Lucknow,Rajasthan,59.0,Female,Sexual Assault,Hand,Description 737,Officer 737,False,No,737.0,,,,,,,,
2022-07-05 09:16:00,Chennai,Maharashtra,27.0,Other,Other,Gun,Description 738,Officer 738,True,No,738.0,,,,,,,,
2023-07-09 22:59:00,Mumbai,Karnataka,42.0,Other,Assault,Stick,Description 739,Officer 739,True,No,739.0,,,,,,,,
2022-03-17 22:43:00,Mumbai,Rajasthan,52.0,Other,Domestic Violence,Stick,Description 740,Officer 740,True,No,740.0,,,,,,,,
2021-02-03 23:22:00,Pune,Uttar Pradesh,45.0,Female,Other,Knife,Description 741,Officer 741,False,Yes,741.0,,,,,,,,
2020-05-16 23:53:00,Delhi,Tamil Nadu,47.0,Male,Other,Gun,Description 742,Officer 742,False,Yes,742.0,,,,,,,,
2024-02-07 03:08:00,Ahmedabad,Gujarat,22.0,Male,Homicide,Knife,Description 743,Officer 743,True,Yes,743.0,,,,,,,,
2020-07-11 10:37:00,Lucknow,West Bengal,34.0,Other,Other,Hand,Description 744,Officer 744,False,No,744.0,,,,,,,,
2022-06-06 00:51:00,Hyderabad,Rajasthan,50.0,Female,Homicide,Hand,Description 745,Officer 745,True,Yes,745.0,,,,,,,,
2024-01-17 15:37:00,Hyderabad,Tamil Nadu,43.0,Male,Assault,Knife,Description 746,Officer 746,True,No,746.0,,,,,,,,
2022-04-17 02:37:00,Pune,Rajasthan,22.0,Other,Assault,,Description 747,Officer 747,True,Yes,747.0,,,,,,,,
2023-12-16 21:25:00,Mumbai,West Bengal,47.0,Male,Murder,,Description 748,Officer 748,True,Yes,748.0,,,,,,,,
2022-02-13 20:56:00,Hyderabad,West Bengal,30.0,Female,Murder,Hand,Description 749,Officer 749,False,No,749.0,,,,,,,,
2023-09-05 20:32:00,Pune,Tamil Nadu,25.0,Other,Robbery,Stick,Description 750,Officer 750,False,Yes,750.0,,,,,,,,
2020-06-25 01:13:00,Ahmedabad,Uttar Pradesh,33.0,Other,Robbery,Stick,Description 751,Officer 751,False,Yes,751.0,,,,,,,,
2022-05-14 09:21:00,Lucknow,Karnataka,55.0,Other,Assault,Gun,Description 752,Officer 752,True,No,752.0,,,,,,,,
2021-05-03 22:08:00,Kolkata,West Bengal,44.0,Female,Robbery,,Description 753,Officer 753,False,No,753.0,,,,,,,,
2020-09-09 10:12:00,Jaipur,Tamil Nadu,54.0,Female,Murder,Gun,Description 754,Officer 754,True,No,754.0,,,,,,,,
2023-12-28 22:35:00,Kolkata,Tamil Nadu,50.0,Female,Other,Hand,Description 755,Officer 755,True,Yes,755.0,,,,,,,,
2023-08-30 19:30:00,Lucknow,West Bengal,46.0,Male,Sexual Assault,,Description 756,Officer 756,True,No,756.0,,,,,,,,
2020-07-31 21:34:00,Bangalore,Gujarat,43.0,Female,Sexual Assault,,Description 757,Officer 757,False,No,757.0,,,,,,,,
2021-07-12 21:11:00,Ahmedabad,Telangana,52.0,Other,Other,,Description 758,Officer 758,False,No,758.0,,,,,,,,
2022-01-06 00:05:00,Bangalore,Delhi,27.0,Other,Domestic Violence,,Description 759,Officer 759,True,No,759.0,,,,,,,,
2022-02-14 14:12:00,Pune,Rajasthan,58.0,Female,Homicide,Hand,Description 760,Officer 760,True,No,760.0,,,,,,,,
2021-09-26 07:15:00,Hyderabad,Gujarat,55.0,Other,Robbery,Hand,Description 761,Officer 761,False,No,761.0,,,,,,,,
2021-10-05 03:39:00,Kolkata,Uttar Pradesh,21.0,Male,Murder,,Description 762,Officer 762,True,No,762.0,,,,,,,,
2022-07-15 02:43:00,Chennai,Rajasthan,51.0,Female,Homicide,Stick,Description 763,Officer 763,False,Yes,763.0,,,,,,,,
2023-09-18 07:00:00,Jaipur,Rajasthan,44.0,Male,Assault,Hand,Description 764,Officer 764,True,Yes,764.0,,,,,,,,
2022-08-30 04:25:00,Jaipur,Tamil Nadu,41.0,Female,Sexual Assault,Hand,Description 765,Officer 765,True,Yes,765.0,,,,,,,,
2020-07-30 15:15:00,Hyderabad,Karnataka,56.0,Female,Assault,Gun,Description 766,Officer 766,True,Yes,766.0,,,,,,,,
2021-08-24 11:20:00,Ahmedabad,West Bengal,24.0,Other,Domestic Violence,,Description 767,Officer 767,True,Yes,767.0,,,,,,,,
2022-07-01 07:31:00,Jaipur,Gujarat,50.0,Female,Homicide,Gun,Description 768,Officer 768,False,Yes,768.0,,,,,,,,
2022-10-01 16:05:00,Delhi,Rajasthan,42.0,Male,Domestic Violence,Hand,Description 769,Officer 769,False,No,769.0,,,,,,,,
2021-04-23 10:11:00,Pune,West Bengal,23.0,Female,Sexual Assault,Hand,Description 770,Officer 770,False,No,770.0,,,,,,,,
2021-05-21 09:56:00,Pune,Delhi,29.0,Other,Other,Gun,Description 771,Officer 771,True,Yes,771.0,,,,,,,,
2023-05-02 01:02:00,Lucknow,Telangana,34.0,Male,Murder,Gun,Description 772,Officer 772,False,Yes,772.0,,,,,,,,
2021-07-24 22:32:00,Ahmedabad,Rajasthan,28.0,Male,Homicide,Hand,Description 773,Officer 773,True,No,773.0,,,,,,,,
2022-04-21 11:45:00,Pune,Telangana,29.0,Male,Murder,Gun,Description 774,Officer 774,True,Yes,774.0,,,,,,,,
2023-03-01 15:28:00,Kolkata,Delhi,40.0,Male,Murder,Hand,Description 775,Officer 775,False,No,775.0,,,,,,,,
2023-12-05 19:08:00,Bangalore,Tamil Nadu,21.0,Male,Robbery,,Description 776,Officer 776,True,Yes,776.0,,,,,,,,
2020-12-10 00:36:00,Delhi,Telangana,49.0,Male,Sexual Assault,Knife,Description 777,Officer 777,True,Yes,777.0,,,,,,,,
2022-04-01 06:29:00,Pune,Rajasthan,34.0,Male,Murder,Gun,Description 778,Officer 778,True,Yes,778.0,,,,,,,,
2022-12-05 19:40:00,Chennai,Karnataka,49.0,Other,Assault,,Description 779,Officer 779,True,Yes,779.0,,,,,,,,
2021-01-10 10:26:00,Mumbai,Maharashtra,41.0,Other,Sexual Assault,,Description 780,Officer 780,False,No,780.0,,,,,,,,
2023-01-21 06:43:00,Lucknow,Tamil Nadu,38.0,Male,Domestic Violence,Knife,Description 781,Officer 781,False,No,781.0,,,,,,,,
2022-02-21 06:58:00,Bangalore,Telangana,57.0,Other,Homicide,Gun,Description 782,Officer 782,False,Yes,782.0,,,,,,,,
2023-07-03 08:35:00,Bangalore,Tamil Nadu,30.0,Female,Other,Knife,Description 783,Officer 783,True,Yes,783.0,,,,,,,,
2023-05-22 18:45:00,Mumbai,West Bengal,45.0,Female,Sexual Assault,Gun,Description 784,Officer 784,False,No,784.0,,,,,,,,
2022-12-13 15:41:00,Mumbai,Tamil Nadu,32.0,Other,Sexual Assault,,Description 785,Officer 785,False,No,785.0,,,,,,,,
2023-06-01 09:10:00,Lucknow,Delhi,60.0,Other,Homicide,Knife,Description 786,Officer 786,True,Yes,786.0,,,,,,,,
2023-06-13 08:59:00,Hyderabad,Uttar Pradesh,22.0,Female,Robbery,Hand,Description 787,Officer 787,False,Yes,787.0,,,,,,,,
2023-04-07 20:40:00,Jaipur,West Bengal,38.0,Female,Domestic Violence,Hand,Description 788,Officer 788,False,Yes,788.0,,,,,,,,
2020-04-13 00:13:00,Mumbai,Delhi,57.0,Male,Homicide,,Description 789,Officer 789,True,Yes,789.0,,,,,,,,
2021-01-13 10:20:00,Ahmedabad,Maharashtra,47.0,Female,Other,Gun,Description 790,Officer 790,True,Yes,790.0,,,,,,,,
2021-01-05 22:53:00,Lucknow,Karnataka,28.0,Other,Murder,Hand,Description 791,Officer 791,True,Yes,791.0,,,,,,,,
2020-09-18 09:08:00,Ahmedabad,West Bengal,35.0,Female,Robbery,Gun,Description 792,Officer 792,False,Yes,792.0,,,,,,,,
2020-05-27 03:52:00,Chennai,Maharashtra,54.0,Male,Murder,Gun,Description 793,Officer 793,True,Yes,793.0,,,,,,,,
2023-01-17 19:22:00,Mumbai,Uttar Pradesh,18.0,Female,Assault,Gun,Description 794,Officer 794,False,Yes,794.0,,,,,,,,
2020-02-20 17:41:00,Kolkata,Gujarat,30.0,Female,Robbery,Stick,Description 795,Officer 795,True,Yes,795.0,,,,,,,,
2021-02-19 00:38:00,Pune,Uttar Pradesh,28.0,Other,Domestic Violence,Gun,Description 796,Officer 796,True,Yes,796.0,,,,,,,,
2020-05-16 23:32:00,Pune,Maharashtra,42.0,Male,Domestic Violence,Hand,Description 797,Officer 797,False,No,797.0,,,,,,,,
2020-01-12 21:55:00,Ahmedabad,Karnataka,28.0,Male,Homicide,,Description 798,Officer 798,True,No,798.0,,,,,,,,
2020-05-05 23:10:00,Ahmedabad,Maharashtra,31.0,Male,Domestic Violence,Knife,Description 799,Officer 799,True,Yes,799.0,,,,,,,,
2022-05-04 15:36:00,Hyderabad,Delhi,47.0,Male,Murder,Gun,Description 800,Officer 800,True,Yes,800.0,,,,,,,,
